"","SampleSubmission$Id","season","team1","team2"
"4844","2014_1124_1276",2014,1124,1276
"4845","2014_1124_1277",2014,1124,1277
"4846","2014_1124_1291",2014,1124,1291
"4847","2014_1124_1295",2014,1124,1295
"4848","2014_1124_1300",2014,1124,1300
"4849","2014_1124_1301",2014,1124,1301
"4850","2014_1124_1304",2014,1124,1304
"4851","2014_1124_1307",2014,1124,1307
"4852","2014_1124_1308",2014,1124,1308
"4853","2014_1124_1314",2014,1124,1314
"4854","2014_1124_1326",2014,1124,1326
"4855","2014_1124_1328",2014,1124,1328
"4856","2014_1124_1329",2014,1124,1329
"4857","2014_1124_1332",2014,1124,1332
"4858","2014_1124_1338",2014,1124,1338
"4859","2014_1124_1344",2014,1124,1344
"4860","2014_1124_1361",2014,1124,1361
"4861","2014_1124_1372",2014,1124,1372
"4862","2014_1124_1386",2014,1124,1386
"4863","2014_1124_1387",2014,1124,1387
"4864","2014_1124_1390",2014,1124,1390
"4865","2014_1124_1393",2014,1124,1393
"4866","2014_1124_1397",2014,1124,1397
"4867","2014_1124_1400",2014,1124,1400
"4868","2014_1124_1409",2014,1124,1409
"4869","2014_1124_1411",2014,1124,1411
"4870","2014_1124_1417",2014,1124,1417
"4871","2014_1124_1418",2014,1124,1418
"4872","2014_1124_1433",2014,1124,1433
"4873","2014_1124_1437",2014,1124,1437
"4874","2014_1124_1438",2014,1124,1438
"4875","2014_1124_1444",2014,1124,1444
"4876","2014_1124_1451",2014,1124,1451
"4877","2014_1124_1454",2014,1124,1454
"4878","2014_1124_1455",2014,1124,1455
"4879","2014_1124_1458",2014,1124,1458
"4880","2014_1124_1459",2014,1124,1459
"4881","2014_1124_1462",2014,1124,1462
"4882","2014_1140_1142",2014,1140,1142
"4883","2014_1140_1153",2014,1140,1153
"4884","2014_1140_1157",2014,1140,1157
"4885","2014_1140_1160",2014,1140,1160
"4886","2014_1140_1163",2014,1140,1163
"4887","2014_1140_1166",2014,1140,1166
"4888","2014_1140_1173",2014,1140,1173
"4889","2014_1140_1174",2014,1140,1174
"4890","2014_1140_1181",2014,1140,1181
"4891","2014_1140_1184",2014,1140,1184
"4892","2014_1140_1196",2014,1140,1196
"4893","2014_1140_1203",2014,1140,1203
"4894","2014_1140_1211",2014,1140,1211
"4895","2014_1140_1217",2014,1140,1217
"4896","2014_1140_1234",2014,1140,1234
"4897","2014_1140_1235",2014,1140,1235
"4898","2014_1140_1242",2014,1140,1242
"4899","2014_1140_1243",2014,1140,1243
"4900","2014_1140_1246",2014,1140,1246
"4901","2014_1140_1257",2014,1140,1257
"4902","2014_1140_1264",2014,1140,1264
"4903","2014_1140_1269",2014,1140,1269
"4904","2014_1140_1272",2014,1140,1272
"4905","2014_1140_1273",2014,1140,1273
"4906","2014_1140_1276",2014,1140,1276
"4907","2014_1140_1277",2014,1140,1277
"4908","2014_1140_1291",2014,1140,1291
"4909","2014_1140_1295",2014,1140,1295
"4910","2014_1140_1300",2014,1140,1300
"4911","2014_1140_1301",2014,1140,1301
"4912","2014_1140_1304",2014,1140,1304
"4913","2014_1140_1307",2014,1140,1307
"4914","2014_1140_1308",2014,1140,1308
"4915","2014_1140_1314",2014,1140,1314
"4916","2014_1140_1326",2014,1140,1326
"4917","2014_1140_1328",2014,1140,1328
"4918","2014_1140_1329",2014,1140,1329
"4919","2014_1140_1332",2014,1140,1332
"4920","2014_1140_1338",2014,1140,1338
"4921","2014_1140_1344",2014,1140,1344
"4922","2014_1140_1361",2014,1140,1361
"4923","2014_1140_1372",2014,1140,1372
"4924","2014_1140_1386",2014,1140,1386
"4925","2014_1140_1387",2014,1140,1387
"4926","2014_1140_1390",2014,1140,1390
"4927","2014_1140_1393",2014,1140,1393
"4928","2014_1140_1397",2014,1140,1397
"4929","2014_1140_1400",2014,1140,1400
"4930","2014_1140_1409",2014,1140,1409
"4931","2014_1140_1411",2014,1140,1411
"4932","2014_1140_1417",2014,1140,1417
"4933","2014_1140_1418",2014,1140,1418
"4934","2014_1140_1433",2014,1140,1433
"4935","2014_1140_1437",2014,1140,1437
"4936","2014_1140_1438",2014,1140,1438
"4937","2014_1140_1444",2014,1140,1444
"4938","2014_1140_1451",2014,1140,1451
"4939","2014_1140_1454",2014,1140,1454
"4940","2014_1140_1455",2014,1140,1455
"4941","2014_1140_1458",2014,1140,1458
"4942","2014_1140_1459",2014,1140,1459
"4943","2014_1140_1462",2014,1140,1462
"4944","2014_1142_1153",2014,1142,1153
"4945","2014_1142_1157",2014,1142,1157
"4946","2014_1142_1160",2014,1142,1160
"4947","2014_1142_1163",2014,1142,1163
"4948","2014_1142_1166",2014,1142,1166
"4949","2014_1142_1173",2014,1142,1173
"4950","2014_1142_1174",2014,1142,1174
"4951","2014_1142_1181",2014,1142,1181
"4952","2014_1142_1184",2014,1142,1184
"4953","2014_1142_1196",2014,1142,1196
"4954","2014_1142_1203",2014,1142,1203
"4955","2014_1142_1211",2014,1142,1211
"4956","2014_1142_1217",2014,1142,1217
"4957","2014_1142_1234",2014,1142,1234
"4958","2014_1142_1235",2014,1142,1235
"4959","2014_1142_1242",2014,1142,1242
"4960","2014_1142_1243",2014,1142,1243
"4961","2014_1142_1246",2014,1142,1246
"4962","2014_1142_1257",2014,1142,1257
"4963","2014_1142_1264",2014,1142,1264
"4964","2014_1142_1269",2014,1142,1269
"4965","2014_1142_1272",2014,1142,1272
"4966","2014_1142_1273",2014,1142,1273
"4967","2014_1142_1276",2014,1142,1276
"4968","2014_1142_1277",2014,1142,1277
"4969","2014_1142_1291",2014,1142,1291
"4970","2014_1142_1295",2014,1142,1295
"4971","2014_1142_1300",2014,1142,1300
"4972","2014_1142_1301",2014,1142,1301
"4973","2014_1142_1304",2014,1142,1304
"4974","2014_1142_1307",2014,1142,1307
"4975","2014_1142_1308",2014,1142,1308
"4976","2014_1142_1314",2014,1142,1314
"4977","2014_1142_1326",2014,1142,1326
"4978","2014_1142_1328",2014,1142,1328
"4979","2014_1142_1329",2014,1142,1329
"4980","2014_1142_1332",2014,1142,1332
"4981","2014_1142_1338",2014,1142,1338
"4982","2014_1142_1344",2014,1142,1344
"4983","2014_1142_1361",2014,1142,1361
"4984","2014_1142_1372",2014,1142,1372
"4985","2014_1142_1386",2014,1142,1386
"4986","2014_1142_1387",2014,1142,1387
"4987","2014_1142_1390",2014,1142,1390
"4988","2014_1142_1393",2014,1142,1393
"4989","2014_1142_1397",2014,1142,1397
"4990","2014_1142_1400",2014,1142,1400
"4991","2014_1142_1409",2014,1142,1409
"4992","2014_1142_1411",2014,1142,1411
"4993","2014_1142_1417",2014,1142,1417
"4994","2014_1142_1418",2014,1142,1418
"4995","2014_1142_1433",2014,1142,1433
"4996","2014_1142_1437",2014,1142,1437
"4997","2014_1142_1438",2014,1142,1438
"4998","2014_1142_1444",2014,1142,1444
"4999","2014_1142_1451",2014,1142,1451
"5000","2014_1142_1454",2014,1142,1454
"5001","2014_1142_1455",2014,1142,1455
"5002","2014_1142_1458",2014,1142,1458
"5003","2014_1142_1459",2014,1142,1459
"5004","2014_1142_1462",2014,1142,1462
"5005","2014_1153_1157",2014,1153,1157
"5006","2014_1153_1160",2014,1153,1160
"5007","2014_1153_1163",2014,1153,1163
"5008","2014_1153_1166",2014,1153,1166
"5009","2014_1153_1173",2014,1153,1173
"5010","2014_1153_1174",2014,1153,1174
"5011","2014_1153_1181",2014,1153,1181
"5012","2014_1153_1184",2014,1153,1184
"5013","2014_1153_1196",2014,1153,1196
"5014","2014_1153_1203",2014,1153,1203
"5015","2014_1153_1211",2014,1153,1211
"5016","2014_1153_1217",2014,1153,1217
"5017","2014_1153_1234",2014,1153,1234
"5018","2014_1153_1235",2014,1153,1235
"5019","2014_1153_1242",2014,1153,1242
"5020","2014_1153_1243",2014,1153,1243
"5021","2014_1153_1246",2014,1153,1246
"5022","2014_1153_1257",2014,1153,1257
"5023","2014_1153_1264",2014,1153,1264
"5024","2014_1153_1269",2014,1153,1269
"5025","2014_1153_1272",2014,1153,1272
"5026","2014_1153_1273",2014,1153,1273
"5027","2014_1153_1276",2014,1153,1276
"5028","2014_1153_1277",2014,1153,1277
"5029","2014_1153_1291",2014,1153,1291
"5030","2014_1153_1295",2014,1153,1295
"5031","2014_1153_1300",2014,1153,1300
"5032","2014_1153_1301",2014,1153,1301
"5033","2014_1153_1304",2014,1153,1304
"5034","2014_1153_1307",2014,1153,1307
"5035","2014_1153_1308",2014,1153,1308
"5036","2014_1153_1314",2014,1153,1314
"5037","2014_1153_1326",2014,1153,1326
"5038","2014_1153_1328",2014,1153,1328
"5039","2014_1153_1329",2014,1153,1329
"5040","2014_1153_1332",2014,1153,1332
"5041","2014_1153_1338",2014,1153,1338
"5042","2014_1153_1344",2014,1153,1344
"5043","2014_1153_1361",2014,1153,1361
"5044","2014_1153_1372",2014,1153,1372
"5045","2014_1153_1386",2014,1153,1386
"5046","2014_1153_1387",2014,1153,1387
"5047","2014_1153_1390",2014,1153,1390
"5048","2014_1153_1393",2014,1153,1393
"5049","2014_1153_1397",2014,1153,1397
"5050","2014_1153_1400",2014,1153,1400
"5051","2014_1153_1409",2014,1153,1409
"5052","2014_1153_1411",2014,1153,1411
"5053","2014_1153_1417",2014,1153,1417
"5054","2014_1153_1418",2014,1153,1418
"5055","2014_1153_1433",2014,1153,1433
"5056","2014_1153_1437",2014,1153,1437
"5057","2014_1153_1438",2014,1153,1438
"5058","2014_1153_1444",2014,1153,1444
"5059","2014_1153_1451",2014,1153,1451
"5060","2014_1153_1454",2014,1153,1454
"5061","2014_1153_1455",2014,1153,1455
"5062","2014_1153_1458",2014,1153,1458
"5063","2014_1153_1459",2014,1153,1459
"5064","2014_1153_1462",2014,1153,1462
"5065","2014_1157_1160",2014,1157,1160
"5066","2014_1157_1163",2014,1157,1163
"5067","2014_1157_1166",2014,1157,1166
"5068","2014_1157_1173",2014,1157,1173
"5069","2014_1157_1174",2014,1157,1174
"5070","2014_1157_1181",2014,1157,1181
"5071","2014_1157_1184",2014,1157,1184
"5072","2014_1157_1196",2014,1157,1196
"5073","2014_1157_1203",2014,1157,1203
"5074","2014_1157_1211",2014,1157,1211
"5075","2014_1157_1217",2014,1157,1217
"5076","2014_1157_1234",2014,1157,1234
"5077","2014_1157_1235",2014,1157,1235
"5078","2014_1157_1242",2014,1157,1242
"5079","2014_1157_1243",2014,1157,1243
"5080","2014_1157_1246",2014,1157,1246
"5081","2014_1157_1257",2014,1157,1257
"5082","2014_1157_1264",2014,1157,1264
"5083","2014_1157_1269",2014,1157,1269
"5084","2014_1157_1272",2014,1157,1272
"5085","2014_1157_1273",2014,1157,1273
"5086","2014_1157_1276",2014,1157,1276
"5087","2014_1157_1277",2014,1157,1277
"5088","2014_1157_1291",2014,1157,1291
"5089","2014_1157_1295",2014,1157,1295
"5090","2014_1157_1300",2014,1157,1300
"5091","2014_1157_1301",2014,1157,1301
"5092","2014_1157_1304",2014,1157,1304
"5093","2014_1157_1307",2014,1157,1307
"5094","2014_1157_1308",2014,1157,1308
"5095","2014_1157_1314",2014,1157,1314
"5096","2014_1157_1326",2014,1157,1326
"5097","2014_1157_1328",2014,1157,1328
"5098","2014_1157_1329",2014,1157,1329
"5099","2014_1157_1332",2014,1157,1332
"5100","2014_1157_1338",2014,1157,1338
"5101","2014_1157_1344",2014,1157,1344
"5102","2014_1157_1361",2014,1157,1361
"5103","2014_1157_1372",2014,1157,1372
"5104","2014_1157_1386",2014,1157,1386
"5105","2014_1157_1387",2014,1157,1387
"5106","2014_1157_1390",2014,1157,1390
"5107","2014_1157_1393",2014,1157,1393
"5108","2014_1157_1397",2014,1157,1397
"5109","2014_1157_1400",2014,1157,1400
"5110","2014_1157_1409",2014,1157,1409
"5111","2014_1157_1411",2014,1157,1411
"5112","2014_1157_1417",2014,1157,1417
"5113","2014_1157_1418",2014,1157,1418
"5114","2014_1157_1433",2014,1157,1433
"5115","2014_1157_1437",2014,1157,1437
"5116","2014_1157_1438",2014,1157,1438
"5117","2014_1157_1444",2014,1157,1444
"5118","2014_1157_1451",2014,1157,1451
"5119","2014_1157_1454",2014,1157,1454
"5120","2014_1157_1455",2014,1157,1455
"5121","2014_1157_1458",2014,1157,1458
"5122","2014_1157_1459",2014,1157,1459
"5123","2014_1157_1462",2014,1157,1462
"5124","2014_1160_1163",2014,1160,1163
"5125","2014_1160_1166",2014,1160,1166
"5126","2014_1160_1173",2014,1160,1173
"5127","2014_1160_1174",2014,1160,1174
"5128","2014_1160_1181",2014,1160,1181
"5129","2014_1160_1184",2014,1160,1184
"5130","2014_1160_1196",2014,1160,1196
"5131","2014_1160_1203",2014,1160,1203
"5132","2014_1160_1211",2014,1160,1211
"5133","2014_1160_1217",2014,1160,1217
"5134","2014_1160_1234",2014,1160,1234
"5135","2014_1160_1235",2014,1160,1235
"5136","2014_1160_1242",2014,1160,1242
"5137","2014_1160_1243",2014,1160,1243
"5138","2014_1160_1246",2014,1160,1246
"5139","2014_1160_1257",2014,1160,1257
"5140","2014_1160_1264",2014,1160,1264
"5141","2014_1160_1269",2014,1160,1269
"5142","2014_1160_1272",2014,1160,1272
"5143","2014_1160_1273",2014,1160,1273
"5144","2014_1160_1276",2014,1160,1276
"5145","2014_1160_1277",2014,1160,1277
"5146","2014_1160_1291",2014,1160,1291
"5147","2014_1160_1295",2014,1160,1295
"5148","2014_1160_1300",2014,1160,1300
"5149","2014_1160_1301",2014,1160,1301
"5150","2014_1160_1304",2014,1160,1304
"5151","2014_1160_1307",2014,1160,1307
"5152","2014_1160_1308",2014,1160,1308
"5153","2014_1160_1314",2014,1160,1314
"5154","2014_1160_1326",2014,1160,1326
"5155","2014_1160_1328",2014,1160,1328
"5156","2014_1160_1329",2014,1160,1329
"5157","2014_1160_1332",2014,1160,1332
"5158","2014_1160_1338",2014,1160,1338
"5159","2014_1160_1344",2014,1160,1344
"5160","2014_1160_1361",2014,1160,1361
"5161","2014_1160_1372",2014,1160,1372
"5162","2014_1160_1386",2014,1160,1386
"5163","2014_1160_1387",2014,1160,1387
"5164","2014_1160_1390",2014,1160,1390
"5165","2014_1160_1393",2014,1160,1393
"5166","2014_1160_1397",2014,1160,1397
"5167","2014_1160_1400",2014,1160,1400
"5168","2014_1160_1409",2014,1160,1409
"5169","2014_1160_1411",2014,1160,1411
"5170","2014_1160_1417",2014,1160,1417
"5171","2014_1160_1418",2014,1160,1418
"5172","2014_1160_1433",2014,1160,1433
"5173","2014_1160_1437",2014,1160,1437
"5174","2014_1160_1438",2014,1160,1438
"5175","2014_1160_1444",2014,1160,1444
"5176","2014_1160_1451",2014,1160,1451
"5177","2014_1160_1454",2014,1160,1454
"5178","2014_1160_1455",2014,1160,1455
"5179","2014_1160_1458",2014,1160,1458
"5180","2014_1160_1459",2014,1160,1459
"5181","2014_1160_1462",2014,1160,1462
"5182","2014_1163_1166",2014,1163,1166
"5183","2014_1163_1173",2014,1163,1173
"5184","2014_1163_1174",2014,1163,1174
"5185","2014_1163_1181",2014,1163,1181
"5186","2014_1163_1184",2014,1163,1184
"5187","2014_1163_1196",2014,1163,1196
"5188","2014_1163_1203",2014,1163,1203
"5189","2014_1163_1211",2014,1163,1211
"5190","2014_1163_1217",2014,1163,1217
"5191","2014_1163_1234",2014,1163,1234
"5192","2014_1163_1235",2014,1163,1235
"5193","2014_1163_1242",2014,1163,1242
"5194","2014_1163_1243",2014,1163,1243
"5195","2014_1163_1246",2014,1163,1246
"5196","2014_1163_1257",2014,1163,1257
"5197","2014_1163_1264",2014,1163,1264
"5198","2014_1163_1269",2014,1163,1269
"5199","2014_1163_1272",2014,1163,1272
"5200","2014_1163_1273",2014,1163,1273
"5201","2014_1163_1276",2014,1163,1276
"5202","2014_1163_1277",2014,1163,1277
"5203","2014_1163_1291",2014,1163,1291
"5204","2014_1163_1295",2014,1163,1295
"5205","2014_1163_1300",2014,1163,1300
"5206","2014_1163_1301",2014,1163,1301
"5207","2014_1163_1304",2014,1163,1304
"5208","2014_1163_1307",2014,1163,1307
"5209","2014_1163_1308",2014,1163,1308
"5210","2014_1163_1314",2014,1163,1314
"5211","2014_1163_1326",2014,1163,1326
"5212","2014_1163_1328",2014,1163,1328
"5213","2014_1163_1329",2014,1163,1329
"5214","2014_1163_1332",2014,1163,1332
"5215","2014_1163_1338",2014,1163,1338
"5216","2014_1163_1344",2014,1163,1344
"5217","2014_1163_1361",2014,1163,1361
"5218","2014_1163_1372",2014,1163,1372
"5219","2014_1163_1386",2014,1163,1386
"5220","2014_1163_1387",2014,1163,1387
"5221","2014_1163_1390",2014,1163,1390
"5222","2014_1163_1393",2014,1163,1393
"5223","2014_1163_1397",2014,1163,1397
"5224","2014_1163_1400",2014,1163,1400
"5225","2014_1163_1409",2014,1163,1409
"5226","2014_1163_1411",2014,1163,1411
"5227","2014_1163_1417",2014,1163,1417
"5228","2014_1163_1418",2014,1163,1418
"5229","2014_1163_1433",2014,1163,1433
"5230","2014_1163_1437",2014,1163,1437
"5231","2014_1163_1438",2014,1163,1438
"5232","2014_1163_1444",2014,1163,1444
"5233","2014_1163_1451",2014,1163,1451
"5234","2014_1163_1454",2014,1163,1454
"5235","2014_1163_1455",2014,1163,1455
"5236","2014_1163_1458",2014,1163,1458
"5237","2014_1163_1459",2014,1163,1459
"5238","2014_1163_1462",2014,1163,1462
"5239","2014_1166_1173",2014,1166,1173
"5240","2014_1166_1174",2014,1166,1174
"5241","2014_1166_1181",2014,1166,1181
"5242","2014_1166_1184",2014,1166,1184
"5243","2014_1166_1196",2014,1166,1196
"5244","2014_1166_1203",2014,1166,1203
"5245","2014_1166_1211",2014,1166,1211
"5246","2014_1166_1217",2014,1166,1217
"5247","2014_1166_1234",2014,1166,1234
"5248","2014_1166_1235",2014,1166,1235
"5249","2014_1166_1242",2014,1166,1242
"5250","2014_1166_1243",2014,1166,1243
"5251","2014_1166_1246",2014,1166,1246
"5252","2014_1166_1257",2014,1166,1257
"5253","2014_1166_1264",2014,1166,1264
"5254","2014_1166_1269",2014,1166,1269
"5255","2014_1166_1272",2014,1166,1272
"5256","2014_1166_1273",2014,1166,1273
"5257","2014_1166_1276",2014,1166,1276
"5258","2014_1166_1277",2014,1166,1277
"5259","2014_1166_1291",2014,1166,1291
"5260","2014_1166_1295",2014,1166,1295
"5261","2014_1166_1300",2014,1166,1300
"5262","2014_1166_1301",2014,1166,1301
"5263","2014_1166_1304",2014,1166,1304
"5264","2014_1166_1307",2014,1166,1307
"5265","2014_1166_1308",2014,1166,1308
"5266","2014_1166_1314",2014,1166,1314
"5267","2014_1166_1326",2014,1166,1326
"5268","2014_1166_1328",2014,1166,1328
"5269","2014_1166_1329",2014,1166,1329
"5270","2014_1166_1332",2014,1166,1332
"5271","2014_1166_1338",2014,1166,1338
"5272","2014_1166_1344",2014,1166,1344
"5273","2014_1166_1361",2014,1166,1361
"5274","2014_1166_1372",2014,1166,1372
"5275","2014_1166_1386",2014,1166,1386
"5276","2014_1166_1387",2014,1166,1387
"5277","2014_1166_1390",2014,1166,1390
"5278","2014_1166_1393",2014,1166,1393
"5279","2014_1166_1397",2014,1166,1397
"5280","2014_1166_1400",2014,1166,1400
"5281","2014_1166_1409",2014,1166,1409
"5282","2014_1166_1411",2014,1166,1411
"5283","2014_1166_1417",2014,1166,1417
"5284","2014_1166_1418",2014,1166,1418
"5285","2014_1166_1433",2014,1166,1433
"5286","2014_1166_1437",2014,1166,1437
"5287","2014_1166_1438",2014,1166,1438
"5288","2014_1166_1444",2014,1166,1444
"5289","2014_1166_1451",2014,1166,1451
"5290","2014_1166_1454",2014,1166,1454
"5291","2014_1166_1455",2014,1166,1455
"5292","2014_1166_1458",2014,1166,1458
"5293","2014_1166_1459",2014,1166,1459
"5294","2014_1166_1462",2014,1166,1462
"5295","2014_1173_1174",2014,1173,1174
"5296","2014_1173_1181",2014,1173,1181
"5297","2014_1173_1184",2014,1173,1184
"5298","2014_1173_1196",2014,1173,1196
"5299","2014_1173_1203",2014,1173,1203
"5300","2014_1173_1211",2014,1173,1211
"5301","2014_1173_1217",2014,1173,1217
"5302","2014_1173_1234",2014,1173,1234
"5303","2014_1173_1235",2014,1173,1235
"5304","2014_1173_1242",2014,1173,1242
"5305","2014_1173_1243",2014,1173,1243
"5306","2014_1173_1246",2014,1173,1246
"5307","2014_1173_1257",2014,1173,1257
"5308","2014_1173_1264",2014,1173,1264
"5309","2014_1173_1269",2014,1173,1269
"5310","2014_1173_1272",2014,1173,1272
"5311","2014_1173_1273",2014,1173,1273
"5312","2014_1173_1276",2014,1173,1276
"5313","2014_1173_1277",2014,1173,1277
"5314","2014_1173_1291",2014,1173,1291
"5315","2014_1173_1295",2014,1173,1295
"5316","2014_1173_1300",2014,1173,1300
"5317","2014_1173_1301",2014,1173,1301
"5318","2014_1173_1304",2014,1173,1304
"5319","2014_1173_1307",2014,1173,1307
"5320","2014_1173_1308",2014,1173,1308
"5321","2014_1173_1314",2014,1173,1314
"5322","2014_1173_1326",2014,1173,1326
"5323","2014_1173_1328",2014,1173,1328
"5324","2014_1173_1329",2014,1173,1329
"5325","2014_1173_1332",2014,1173,1332
"5326","2014_1173_1338",2014,1173,1338
"5327","2014_1173_1344",2014,1173,1344
"5328","2014_1173_1361",2014,1173,1361
"5329","2014_1173_1372",2014,1173,1372
"5330","2014_1173_1386",2014,1173,1386
"5331","2014_1173_1387",2014,1173,1387
"5332","2014_1173_1390",2014,1173,1390
"5333","2014_1173_1393",2014,1173,1393
"5334","2014_1173_1397",2014,1173,1397
"5335","2014_1173_1400",2014,1173,1400
"5336","2014_1173_1409",2014,1173,1409
"5337","2014_1173_1411",2014,1173,1411
"5338","2014_1173_1417",2014,1173,1417
"5339","2014_1173_1418",2014,1173,1418
"5340","2014_1173_1433",2014,1173,1433
"5341","2014_1173_1437",2014,1173,1437
"5342","2014_1173_1438",2014,1173,1438
"5343","2014_1173_1444",2014,1173,1444
"5344","2014_1173_1451",2014,1173,1451
"5345","2014_1173_1454",2014,1173,1454
"5346","2014_1173_1455",2014,1173,1455
"5347","2014_1173_1458",2014,1173,1458
"5348","2014_1173_1459",2014,1173,1459
"5349","2014_1173_1462",2014,1173,1462
"5350","2014_1174_1181",2014,1174,1181
"5351","2014_1174_1184",2014,1174,1184
"5352","2014_1174_1196",2014,1174,1196
"5353","2014_1174_1203",2014,1174,1203
"5354","2014_1174_1211",2014,1174,1211
"5355","2014_1174_1217",2014,1174,1217
"5356","2014_1174_1234",2014,1174,1234
"5357","2014_1174_1235",2014,1174,1235
"5358","2014_1174_1242",2014,1174,1242
"5359","2014_1174_1243",2014,1174,1243
"5360","2014_1174_1246",2014,1174,1246
"5361","2014_1174_1257",2014,1174,1257
"5362","2014_1174_1264",2014,1174,1264
"5363","2014_1174_1269",2014,1174,1269
"5364","2014_1174_1272",2014,1174,1272
"5365","2014_1174_1273",2014,1174,1273
"5366","2014_1174_1276",2014,1174,1276
"5367","2014_1174_1277",2014,1174,1277
"5368","2014_1174_1291",2014,1174,1291
"5369","2014_1174_1295",2014,1174,1295
"5370","2014_1174_1300",2014,1174,1300
"5371","2014_1174_1301",2014,1174,1301
"5372","2014_1174_1304",2014,1174,1304
"5373","2014_1174_1307",2014,1174,1307
"5374","2014_1174_1308",2014,1174,1308
"5375","2014_1174_1314",2014,1174,1314
"5376","2014_1174_1326",2014,1174,1326
"5377","2014_1174_1328",2014,1174,1328
"5378","2014_1174_1329",2014,1174,1329
"5379","2014_1174_1332",2014,1174,1332
"5380","2014_1174_1338",2014,1174,1338
"5381","2014_1174_1344",2014,1174,1344
"5382","2014_1174_1361",2014,1174,1361
"5383","2014_1174_1372",2014,1174,1372
"5384","2014_1174_1386",2014,1174,1386
"5385","2014_1174_1387",2014,1174,1387
"5386","2014_1174_1390",2014,1174,1390
"5387","2014_1174_1393",2014,1174,1393
"5388","2014_1174_1397",2014,1174,1397
"5389","2014_1174_1400",2014,1174,1400
"5390","2014_1174_1409",2014,1174,1409
"5391","2014_1174_1411",2014,1174,1411
"5392","2014_1174_1417",2014,1174,1417
"5393","2014_1174_1418",2014,1174,1418
"5394","2014_1174_1433",2014,1174,1433
"5395","2014_1174_1437",2014,1174,1437
"5396","2014_1174_1438",2014,1174,1438
"5397","2014_1174_1444",2014,1174,1444
"5398","2014_1174_1451",2014,1174,1451
"5399","2014_1174_1454",2014,1174,1454
"5400","2014_1174_1455",2014,1174,1455
"5401","2014_1174_1458",2014,1174,1458
"5402","2014_1174_1459",2014,1174,1459
"5403","2014_1174_1462",2014,1174,1462
"5404","2014_1181_1184",2014,1181,1184
"5405","2014_1181_1196",2014,1181,1196
"5406","2014_1181_1203",2014,1181,1203
"5407","2014_1181_1211",2014,1181,1211
"5408","2014_1181_1217",2014,1181,1217
"5409","2014_1181_1234",2014,1181,1234
"5410","2014_1181_1235",2014,1181,1235
"5411","2014_1181_1242",2014,1181,1242
"5412","2014_1181_1243",2014,1181,1243
"5413","2014_1181_1246",2014,1181,1246
"5414","2014_1181_1257",2014,1181,1257
"5415","2014_1181_1264",2014,1181,1264
"5416","2014_1181_1269",2014,1181,1269
"5417","2014_1181_1272",2014,1181,1272
"5418","2014_1181_1273",2014,1181,1273
"5419","2014_1181_1276",2014,1181,1276
"5420","2014_1181_1277",2014,1181,1277
"5421","2014_1181_1291",2014,1181,1291
"5422","2014_1181_1295",2014,1181,1295
"5423","2014_1181_1300",2014,1181,1300
"5424","2014_1181_1301",2014,1181,1301
"5425","2014_1181_1304",2014,1181,1304
"5426","2014_1181_1307",2014,1181,1307
"5427","2014_1181_1308",2014,1181,1308
"5428","2014_1181_1314",2014,1181,1314
"5429","2014_1181_1326",2014,1181,1326
"5430","2014_1181_1328",2014,1181,1328
"5431","2014_1181_1329",2014,1181,1329
"5432","2014_1181_1332",2014,1181,1332
"5433","2014_1181_1338",2014,1181,1338
"5434","2014_1181_1344",2014,1181,1344
"5435","2014_1181_1361",2014,1181,1361
"5436","2014_1181_1372",2014,1181,1372
"5437","2014_1181_1386",2014,1181,1386
"5438","2014_1181_1387",2014,1181,1387
"5439","2014_1181_1390",2014,1181,1390
"5440","2014_1181_1393",2014,1181,1393
"5441","2014_1181_1397",2014,1181,1397
"5442","2014_1181_1400",2014,1181,1400
"5443","2014_1181_1409",2014,1181,1409
"5444","2014_1181_1411",2014,1181,1411
"5445","2014_1181_1417",2014,1181,1417
"5446","2014_1181_1418",2014,1181,1418
"5447","2014_1181_1433",2014,1181,1433
"5448","2014_1181_1437",2014,1181,1437
"5449","2014_1181_1438",2014,1181,1438
"5450","2014_1181_1444",2014,1181,1444
"5451","2014_1181_1451",2014,1181,1451
"5452","2014_1181_1454",2014,1181,1454
"5453","2014_1181_1455",2014,1181,1455
"5454","2014_1181_1458",2014,1181,1458
"5455","2014_1181_1459",2014,1181,1459
"5456","2014_1181_1462",2014,1181,1462
"5457","2014_1184_1196",2014,1184,1196
"5458","2014_1184_1203",2014,1184,1203
"5459","2014_1184_1211",2014,1184,1211
"5460","2014_1184_1217",2014,1184,1217
"5461","2014_1184_1234",2014,1184,1234
"5462","2014_1184_1235",2014,1184,1235
"5463","2014_1184_1242",2014,1184,1242
"5464","2014_1184_1243",2014,1184,1243
"5465","2014_1184_1246",2014,1184,1246
"5466","2014_1184_1257",2014,1184,1257
"5467","2014_1184_1264",2014,1184,1264
"5468","2014_1184_1269",2014,1184,1269
"5469","2014_1184_1272",2014,1184,1272
"5470","2014_1184_1273",2014,1184,1273
"5471","2014_1184_1276",2014,1184,1276
"5472","2014_1184_1277",2014,1184,1277
"5473","2014_1184_1291",2014,1184,1291
"5474","2014_1184_1295",2014,1184,1295
"5475","2014_1184_1300",2014,1184,1300
"5476","2014_1184_1301",2014,1184,1301
"5477","2014_1184_1304",2014,1184,1304
"5478","2014_1184_1307",2014,1184,1307
